city,pincode,district,state,country
T Sanduluru,535161,VIZIANAGARAM,ANDHRA PRADESH,india
Kallempudi,535161,VIZIANAGARAM,ANDHRA PRADESH,india
Seetharampuram,535161,VIZIANAGARAM,ANDHRA PRADESH,india
Singarai,535161,VIZIANAGARAM,ANDHRA PRADESH,india
Sompuram Agraharam,535161,VIZIANAGARAM,ANDHRA PRADESH,india
Andra,535273,VIZIANAGARAM,ANDHRA PRADESH,india
Melia Kancheru,535273,Parvathipuram Manyam,ANDHRA PRADESH,india
Pedaraba,535273,Alluri Sitharama Raju,ANDHRA PRADESH,india
Kondagumpam,535280,VIZIANAGARAM,ANDHRA PRADESH,india
Manyapuripeta,535217,VIZIANAGARAM,ANDHRA PRADESH,india
Nagallavalasa,535217,VIZIANAGARAM,ANDHRA PRADESH,india
Kirthubarthi,535221,VIZIANAGARAM,ANDHRA PRADESH,india
Kothapalem,535221,VIZIANAGARAM,ANDHRA PRADESH,india
Veduruvada,535221,VIZIANAGARAM,ANDHRA PRADESH,india
Gutchimi,535582,VIZIANAGARAM,ANDHRA PRADESH,india
Poram,535580,VIZIANAGARAM,ANDHRA PRADESH,india
S Chintalavalasa,535580,VIZIANAGARAM,ANDHRA PRADESH,india
Vindhyavasi,535582,VIZIANAGARAM,ANDHRA PRADESH,india
Rellivalasa,535204,VIZIANAGARAM,ANDHRA PRADESH,india
Chodamma Agraharam,535204,VIZIANAGARAM,ANDHRA PRADESH,india
Govindapuram,535204,VIZIANAGARAM,ANDHRA PRADESH,india
Alugolu,535218,VIZIANAGARAM,ANDHRA PRADESH,india
M J R Peta,535218,VIZIANAGARAM,ANDHRA PRADESH,india
Tatipudi,535218,VIZIANAGARAM,ANDHRA PRADESH,india
Pedakandepalli,535145,VIZIANAGARAM,ANDHRA PRADESH,india
Valasi,535145,VISAKHAPATANAM,ANDHRA PRADESH,india
Veeranaraynam,535145,VIZIANAGARAM,ANDHRA PRADESH,india
K G Budi,535145,VIZIANAGARAM,ANDHRA PRADESH,india
T B Vara,535145,VIZIANAGARAM,ANDHRA PRADESH,india
Daraparthi,535145,VISAKHAPATANAM,ANDHRA PRADESH,india
Konada,535213,VIZIANAGARAM,ANDHRA PRADESH,india
Velduru,535213,VIZIANAGARAM,ANDHRA PRADESH,india
Dabbirajupeta,535281,VIZIANAGARAM,ANDHRA PRADESH,india
Ambativalasa,535003,VIZIANAGARAM,ANDHRA PRADESH,india
Dwarapudi,535003,VIZIANAGARAM,ANDHRA PRADESH,india
VENDRAM,535003,VIZIANAGARAM,ANDHRA PRADESH,india
Gundala,533352,EAST GODAVARI,ANDHRA PRADESH,india
Peddapappuru,515445,ANANTAPUR,ANDHRA PRADESH,india
Bukkacherla,515002,ANANTAPUR,ANDHRA PRADESH,india
Parsannayapalli,515002,ANANTAPUR,ANDHRA PRADESH,india
Oddupalli,515751,ANANTAPUR,ANDHRA PRADESH,india
Narinjagundlapalli,515741,ANANTAPUR,ANDHRA PRADESH,india
Ramasagaram,515741,ANANTAPUR,ANDHRA PRADESH,india
Y Rama Puram,515741,ANANTAPUR,ANDHRA PRADESH,india
Aluru,515415,ANANTAPUR,ANDHRA PRADESH,india
Bhogasamudram,515415,ANANTAPUR,ANDHRA PRADESH,india
Sajjaladinne,515415,ANANTAPUR,ANDHRA PRADESH,india
Venkatareddipalli,515415,ANANTAPUR,ANDHRA PRADESH,india
Jambuladinne,515731,ANANTAPUR,ANDHRA PRADESH,india
Rachanapalli,515004,ANANTAPUR,ANDHRA PRADESH,india
Ayyavaripalli,515722,ANANTAPUR,ANDHRA PRADESH,india
Palacherla,515722,ANANTAPUR,ANDHRA PRADESH,india
Thopudurthi,515722,ANANTAPUR,ANDHRA PRADESH,india
Kalvapalli,515761,ANANTAPUR,ANDHRA PRADESH,india
Konapuram,515761,ANANTAPUR,ANDHRA PRADESH,india
Kurabanahalli,515761,ANANTAPUR,ANDHRA PRADESH,india
Ontimiddi,515761,ANANTAPUR,ANDHRA PRADESH,india
Cholasamudram,515711,ANANTAPUR,ANDHRA PRADESH,india
Udiripikonda,515711,ANANTAPUR,ANDHRA PRADESH,india
Allapuram,515766,ANANTAPUR,ANDHRA PRADESH,india
Malayanuru,515766,ANANTAPUR,ANDHRA PRADESH,india
Bandlapalli,515425,ANANTAPUR,ANDHRA PRADESH,india
H Sodanapalli,515425,ANANTAPUR,ANDHRA PRADESH,india
Bhattuvanipalli,515787,ANANTAPUR,ANDHRA PRADESH,india
Muddinayanipalli,515787,ANANTAPUR,ANDHRA PRADESH,india
Thimmasamudram,515787,ANANTAPUR,ANDHRA PRADESH,india
Diguvapalli,515414,ANANTAPUR,ANDHRA PRADESH,india
Vanganuru,515411,ANANTAPUR,ANDHRA PRADESH,india
Yerraguntapalli,515411,ANANTAPUR,ANDHRA PRADESH,india
Kalluru,515465,ANANTAPUR,ANDHRA PRADESH,india
Thimmampalli,515465,ANANTAPUR,ANDHRA PRADESH,india
Pedda Kowkuntla,515822,ANANTAPUR,ANDHRA PRADESH,india
Basinepalli,515402,ANANTAPUR,ANDHRA PRADESH,india
Karidikonda,515402,ANANTAPUR,ANDHRA PRADESH,india
Isurallapalli,515401,ANANTAPUR,ANDHRA PRADESH,india
Kalugodu,515863,ANANTAPUR,ANDHRA PRADESH,india
Kodihalli West,515863,ANANTAPUR,ANDHRA PRADESH,india
Tallakera,515863,ANANTAPUR,ANDHRA PRADESH,india
Bommanahal,515871,ANANTAPUR,ANDHRA PRADESH,india
Devagiri,515871,ANANTAPUR,ANDHRA PRADESH,india
Kalekurthy,515871,ANANTAPUR,ANDHRA PRADESH,india
Thimmapuram,515803,ANANTAPUR,ANDHRA PRADESH,india
Devarapalli,515775,ANANTAPUR,ANDHRA PRADESH,india
Chinnavadugur,515405,ANANTAPUR,ANDHRA PRADESH,india
Lachumpalli,515405,ANANTAPUR,ANDHRA PRADESH,india
Darga Kondaopuram,515865,ANANTAPUR,ANDHRA PRADESH,india
Pulakurthy,515865,ANANTAPUR,ANDHRA PRADESH,india
Pulicherla,515865,ANANTAPUR,ANDHRA PRADESH,india
R.B.Vanka,515865,ANANTAPUR,ANDHRA PRADESH,india
Somalapuram,515865,ANANTAPUR,ANDHRA PRADESH,india
Chintalacheruvu,515455,ANANTAPUR,ANDHRA PRADESH,india
Krishtipadu,515455,ANANTAPUR,ANDHRA PRADESH,india
Kallumadi,515611,ANANTAPUR,ANDHRA PRADESH,india
Avuladatla,515867,ANANTAPUR,ANDHRA PRADESH,india
Bommakkapalli,515867,ANANTAPUR,ANDHRA PRADESH,india
Kenchanapalli,515867,ANANTAPUR,ANDHRA PRADESH,india
Dharmapuri,515812,ANANTAPUR,ANDHRA PRADESH,india
Govindawada,515812,ANANTAPUR,ANDHRA PRADESH,india
Kamalapadu,515832,ANANTAPUR,ANDHRA PRADESH,india
Tatrakallu,515832,ANANTAPUR,ANDHRA PRADESH,india
Velpumadugu,515870,ANANTAPUR,ANDHRA PRADESH,india
Konauppalapadu,515408,ANANTAPUR,ANDHRA PRADESH,india
Nitturu,515408,ANANTAPUR,ANDHRA PRADESH,india
Gajulapalle,517129,CHITTOOR,ANDHRA PRADESH,india
Mathyam,517129,CHITTOOR,ANDHRA PRADESH,india
Vengampalle,517129,CHITTOOR,ANDHRA PRADESH,india
Alappalle,517415,CHITTOOR,ANDHRA PRADESH,india
Errandlapalle,517416,CHITTOOR,ANDHRA PRADESH,india
Katappagaripalle,517416,CHITTOOR,ANDHRA PRADESH,india
Mangalapalle,517416,CHITTOOR,ANDHRA PRADESH,india
Tenebanda,517004,CHITTOOR,ANDHRA PRADESH,india
Chennamagudipalle,517002,CHITTOOR,ANDHRA PRADESH,india
Ellamrajupalle,517125,CHITTOOR,ANDHRA PRADESH,india
Peddakalva,517125,CHITTOOR,ANDHRA PRADESH,india
Velkur,517125,CHITTOOR,ANDHRA PRADESH,india
Vepanjeri,517125,CHITTOOR,ANDHRA PRADESH,india
Polakala,517130,CHITTOOR,ANDHRA PRADESH,india
Madhavaram IRM,517128,CHITTOOR,ANDHRA PRADESH,india
Diguvatadakara,517131,CHITTOOR,ANDHRA PRADESH,india
Paipalle,517131,CHITTOOR,ANDHRA PRADESH,india
Uttarabrahmanapalle,517131,CHITTOOR,ANDHRA PRADESH,india
Pathikonda,517432,CHITTOOR,ANDHRA PRADESH,india
Marripalle,517167,CHITTOOR,ANDHRA PRADESH,india
Settivanatham,517167,CHITTOOR,ANDHRA PRADESH,india
Srirangarajapuram,517167,CHITTOOR,ANDHRA PRADESH,india
Chinnaickenpalle,517127,CHITTOOR,ANDHRA PRADESH,india
Doddipalle,517127,CHITTOOR,ANDHRA PRADESH,india
Poonepallekandriga,517127,CHITTOOR,ANDHRA PRADESH,india
Pallur,517132,CHITTOOR,ANDHRA PRADESH,india
Muthukur NRP,517419,CHITTOOR,ANDHRA PRADESH,india
Kallupalle,517408,CHITTOOR,ANDHRA PRADESH,india
Panjani,517408,CHITTOOR,ANDHRA PRADESH,india
Pengaragunta,517408,CHITTOOR,ANDHRA PRADESH,india
Oddepalle,517126,CHITTOOR,ANDHRA PRADESH,india
Chinnakalikiri,517124,CHITTOOR,ANDHRA PRADESH,india
Kammguttapalle,517124,CHITTOOR,ANDHRA PRADESH,india
Patoor,517124,CHITTOOR,ANDHRA PRADESH,india
Thalupulapalle,517124,CHITTOOR,ANDHRA PRADESH,india
Naragallu,517403,CHITTOOR,ANDHRA PRADESH,india
Siddarajurangarajukandiga,517599,CHITTOOR,ANDHRA PRADESH,india
Keenatipalle,517422,CHITTOOR,ANDHRA PRADESH,india
Madireddipalle,517422,CHITTOOR,ANDHRA PRADESH,india
Boochipalle,517370,Annamayya,ANDHRA PRADESH,india
Chokkandlapalle,517417,Annamayya,ANDHRA PRADESH,india
Nadimpalle,517417,Annamayya,ANDHRA PRADESH,india
Dadepallerajulur,517257,CHITTOOR,ANDHRA PRADESH,india
Mekalachinnepalle,517257,CHITTOOR,ANDHRA PRADESH,india
Nellimanda,517257,CHITTOOR,ANDHRA PRADESH,india
Patrapalle,517257,CHITTOOR,ANDHRA PRADESH,india
Peddaupparapalle,517257,CHITTOOR,ANDHRA PRADESH,india
Pogurupalle,517426,CHITTOOR,ANDHRA PRADESH,india
Sanganapalle,517426,CHITTOOR,ANDHRA PRADESH,india
Kamathamur,517425,CHITTOOR,ANDHRA PRADESH,india
Kangundi,517425,CHITTOOR,ANDHRA PRADESH,india
Vendugampalle,517425,CHITTOOR,ANDHRA PRADESH,india
Matluvaripalle,517350,Annamayya,ANDHRA PRADESH,india
Mudivedu,517350,Annamayya,ANDHRA PRADESH,india
Angallu,517326,Annamayya,ANDHRA PRADESH,india
Arogyavaram,517326,Annamayya,ANDHRA PRADESH,india
Chandramakulapalle,517326,CHITTOOR,ANDHRA PRADESH,india
Kotevuru,517326,Annamayya,ANDHRA PRADESH,india
Kalavapalle,517390,Annamayya,ANDHRA PRADESH,india
Kandukuru,517391,Annamayya,ANDHRA PRADESH,india
Pattamvandlapalle,517391,Annamayya,ANDHRA PRADESH,india
Kudurucheemanapalle,517247,Annamayya,ANDHRA PRADESH,india
Melamdoddi,517247,CHITTOOR,ANDHRA PRADESH,india
Pudipatla,517247,CHITTOOR,ANDHRA PRADESH,india
Sugalimitta,517247,CHITTOOR,ANDHRA PRADESH,india
Karlagatta,517423,CHITTOOR,ANDHRA PRADESH,india
Konganapalle,517401,CHITTOOR,ANDHRA PRADESH,india
Naniyala,517401,CHITTOOR,ANDHRA PRADESH,india
Pallikuppam,517401,CHITTOOR,ANDHRA PRADESH,india
Erraballe,517352,Annamayya,ANDHRA PRADESH,india
Itikanellore,517414,CHITTOOR,ANDHRA PRADESH,india
Booragamanda,517123,CHITTOOR,ANDHRA PRADESH,india
Nadigadda,517123,CHITTOOR,ANDHRA PRADESH,india
Gonamakulapalle,517424,CHITTOOR,ANDHRA PRADESH,india
Kalvapalli,516228,Y.S.R.,ANDHRA PRADESH,india
Venkataramapuram,516228,Y.S.R.,ANDHRA PRADESH,india
Ethirajupalli,516227,Y.S.R.,ANDHRA PRADESH,india
Kumarakalva,516259,Y.S.R.,ANDHRA PRADESH,india
Mulapalli,516259,Y.S.R.,ANDHRA PRADESH,india
Nersupalli,516259,Y.S.R.,ANDHRA PRADESH,india
Surabhi,516259,Y.S.R.,ANDHRA PRADESH,india
Diguvanelatur,516502,Y.S.R.,ANDHRA PRADESH,india
Dirasavantsa,516502,Y.S.R.,ANDHRA PRADESH,india
Eguvanelatur,516502,Y.S.R.,ANDHRA PRADESH,india
Gunthapalli,516502,Y.S.R.,ANDHRA PRADESH,india
Kothapalli,516502,Y.S.R.,ANDHRA PRADESH,india
Thiruvengalapuram,516502,Y.S.R.,ANDHRA PRADESH,india
Chinnamachupalli,516162,Y.S.R.,ANDHRA PRADESH,india
Obulampalli,516162,Y.S.R.,ANDHRA PRADESH,india
Pulikunta,516267,Y.S.R.,ANDHRA PRADESH,india
Talamudipi,516267,Y.S.R.,ANDHRA PRADESH,india
Bethayapalli,516233,Y.S.R.,ANDHRA PRADESH,india
Rekulakunta,516233,Y.S.R.,ANDHRA PRADESH,india
Brahmanapalli,516217,Y.S.R.,ANDHRA PRADESH,india
Palugurallapalli,516503,Y.S.R.,ANDHRA PRADESH,india
Somireddypalli,516503,Y.S.R.,ANDHRA PRADESH,india
Beechuvaripalli,516203,Y.S.R.,ANDHRA PRADESH,india
Thavaripalli,516203,Y.S.R.,ANDHRA PRADESH,india
Guntimadugu,516257,Y.S.R.,ANDHRA PRADESH,india
Kasthurirajupalli,516257,Y.S.R.,ANDHRA PRADESH,india
Kakulavaram,516270,Y.S.R.,ANDHRA PRADESH,india
Pothukurapalli,516270,Y.S.R.,ANDHRA PRADESH,india
Dinnepadu,516504,Y.S.R.,ANDHRA PRADESH,india
Gopagudi Palli,516504,Y.S.R.,ANDHRA PRADESH,india
Hasanapuram,516504,Y.S.R.,ANDHRA PRADESH,india
Kalpanayunicheruvu,516504,Y.S.R.,ANDHRA PRADESH,india
Kondavandlapalli,516504,Y.S.R.,ANDHRA PRADESH,india
Ayyavaripalli,516193,Y.S.R.,ANDHRA PRADESH,india
Chinthalapalli,516193,Y.S.R.,ANDHRA PRADESH,india
Govindayapalli,516193,Y.S.R.,ANDHRA PRADESH,india
Savisettipalli,516193,Y.S.R.,ANDHRA PRADESH,india
Chinnakampalli,516003,Y.S.R.,ANDHRA PRADESH,india
Chintha Komma Dinne,516003,Y.S.R.,ANDHRA PRADESH,india
Pabbapuram,516003,Y.S.R.,ANDHRA PRADESH,india
Gunnikuntla,516269,Y.S.R.,ANDHRA PRADESH,india
Katinayakunta,516269,Y.S.R.,ANDHRA PRADESH,india
Madhavaram,516269,Y.S.R.,ANDHRA PRADESH,india
Odiveedu,516269,Y.S.R.,ANDHRA PRADESH,india
Adavikammapalli,516215,Y.S.R.,ANDHRA PRADESH,india
Dudyala,516215,Y.S.R.,ANDHRA PRADESH,india
T. Sadipirallavandla Palli,516215,Y.S.R.,ANDHRA PRADESH,india
Vaddevandlapalli,516215,Y.S.R.,ANDHRA PRADESH,india
Chinnachowk,516002,Y.S.R.,ANDHRA PRADESH,india
Lingampalli,516002,Y.S.R.,ANDHRA PRADESH,india
Patha Cuddapah,516002,Y.S.R.,ANDHRA PRADESH,india
RTC Work Shop,516002,Y.S.R.,ANDHRA PRADESH,india
Ukkayapalle,516002,Y.S.R.,ANDHRA PRADESH,india
Kalavakunta,516505,Y.S.R.,ANDHRA PRADESH,india
Edapalli,516268,Y.S.R.,ANDHRA PRADESH,india
Rachapalli,516268,Y.S.R.,ANDHRA PRADESH,india
Govindampalli,516105,Annamayya,ANDHRA PRADESH,india
Malinenipatnam,516501,Y.S.R.,ANDHRA PRADESH,india
Muthukur,516501,Y.S.R.,ANDHRA PRADESH,india
Mudrapalli,516128,Y.S.R.,ANDHRA PRADESH,india
Devamachupalli,516104,Y.S.R.,ANDHRA PRADESH,india
Kandulavaripalli,516104,Y.S.R.,ANDHRA PRADESH,india
Lakshmigari Palli,516101,Y.S.R.,ANDHRA PRADESH,india
Settigunta,516101,Y.S.R.,ANDHRA PRADESH,india
Nekanapuram,516247,Y.S.R.,ANDHRA PRADESH,india
Seetharamapuram,516126,Y.S.R.,ANDHRA PRADESH,india
Nadimpalli,516152,Y.S.R.,ANDHRA PRADESH,india
Allwyn Nagar,516150,Y.S.R.,ANDHRA PRADESH,india
Nandalur Bazar,516150,Y.S.R.,ANDHRA PRADESH,india
Botumeedipalli,516108,Y.S.R.,ANDHRA PRADESH,india
Gadela,516108,Y.S.R.,ANDHRA PRADESH,india
Nukanapalli,516108,Y.S.R.,ANDHRA PRADESH,india
Cheruvukinda Rachapalli,516110,Y.S.R.,ANDHRA PRADESH,india
Nagaripadu,516110,Y.S.R.,ANDHRA PRADESH,india
Singareddypalli,516127,Y.S.R.,ANDHRA PRADESH,india
Velagacherla,516127,Y.S.R.,ANDHRA PRADESH,india
Appayarajupet,516107,Y.S.R.,ANDHRA PRADESH,india
Dandlapalli,516107,Y.S.R.,ANDHRA PRADESH,india
Kommanavaripalli,516107,Y.S.R.,ANDHRA PRADESH,india
Kothapet,516107,Y.S.R.,ANDHRA PRADESH,india
Puthanavaripalli,516107,Y.S.R.,ANDHRA PRADESH,india
Thippayyapalli,516107,Y.S.R.,ANDHRA PRADESH,india
Mudumpadu,516129,Y.S.R.,ANDHRA PRADESH,india
Peddinenikalva,516129,Y.S.R.,ANDHRA PRADESH,india
Jangalapalli,516237,Y.S.R.,ANDHRA PRADESH,india
Bhagampalli,516130,Y.S.R.,ANDHRA PRADESH,india
Budidagunta Rachapalli,516130,Y.S.R.,ANDHRA PRADESH,india
Gundlapalli,516130,Y.S.R.,ANDHRA PRADESH,india
Polimerapalli,516130,Y.S.R.,ANDHRA PRADESH,india
Pothapi,516151,Y.S.R.,ANDHRA PRADESH,india
Mohiddin Sahib Palli,516213,Y.S.R.,ANDHRA PRADESH,india
Rachapalli,516213,Y.S.R.,ANDHRA PRADESH,india
Kancharavandlapalli,515556,Sri Sathya Sai,ANDHRA PRADESH,india
Tummala,515556,Sri Sathya Sai,ANDHRA PRADESH,india
Narasimpalli,515661,Sri Sathya Sai,ANDHRA PRADESH,india
Nidigallu,515661,Sri Sathya Sai,ANDHRA PRADESH,india
Potlamarri,515661,Sri Sathya Sai,ANDHRA PRADESH,india
Buchayyagaripalli,515144,Sri Sathya Sai,ANDHRA PRADESH,india
Kunuthuru,515672,Sri Sathya Sai,ANDHRA PRADESH,india
Mallakalva,515672,Sri Sathya Sai,ANDHRA PRADESH,india
Nallaboyanapalle,515672,Sri Sathya Sai,ANDHRA PRADESH,india
Ramagiri,515672,Sri Sathya Sai,ANDHRA PRADESH,india
Ravulacheruvu,515672,Sri Sathya Sai,ANDHRA PRADESH,india
Thummala,515672,Sri Sathya Sai,ANDHRA PRADESH,india
Dhaniyancheruvu,515521,Sri Sathya Sai,ANDHRA PRADESH,india
Marrikommadinne,515521,Sri Sathya Sai,ANDHRA PRADESH,india
Mekalacheruvu,515521,Sri Sathya Sai,ANDHRA PRADESH,india
P.Kothapalli,515521,Sri Sathya Sai,ANDHRA PRADESH,india
Kappalabanda,515133,Sri Sathya Sai,ANDHRA PRADESH,india
Mirjapuram,515133,Sri Sathya Sai,ANDHRA PRADESH,india
Nagireddipalli,515133,Sri Sathya Sai,ANDHRA PRADESH,india
Pothulakunta,515133,Sri Sathya Sai,ANDHRA PRADESH,india
Elukuntla,515159,Sri Sathya Sai,ANDHRA PRADESH,india
Ramasagaram,515159,Sri Sathya Sai,ANDHRA PRADESH,india
Kadiri Kuntlapalli,515541,Sri Sathya Sai,ANDHRA PRADESH,india
Pothulanagepalli,515651,Sri Sathya Sai,ANDHRA PRADESH,india
Budanampalle,515511,Sri Sathya Sai,ANDHRA PRADESH,india
Gandlavandlapalli,515511,Sri Sathya Sai,ANDHRA PRADESH,india
Sankepalle,515511,Sri Sathya Sai,ANDHRA PRADESH,india
Peddayellampalli,515551,Sri Sathya Sai,ANDHRA PRADESH,india
Ubicherla,515551,Sri Sathya Sai,ANDHRA PRADESH,india
Niluvarathipalli,515561,ANANTAPUR,ANDHRA PRADESH,india
Siddarampuram,515154,Sri Sathya Sai,ANDHRA PRADESH,india
Badavandlapalli,515501,Sri Sathya Sai,ANDHRA PRADESH,india
Chowtakuntapalli,515501,Sri Sathya Sai,ANDHRA PRADESH,india
Kutalacheruvupalli,515501,Sri Sathya Sai,ANDHRA PRADESH,india
Pemanakuntapalli Thanda,515501,Sri Sathya Sai,ANDHRA PRADESH,india
Garimakulapalli,515621,Sri Sathya Sai,ANDHRA PRADESH,india
Maddalacheruvu,515621,Sri Sathya Sai,ANDHRA PRADESH,india
Atmakur,515631,Sri Sathya Sai,ANDHRA PRADESH,india
Chillakondayapalli,515631,Sri Sathya Sai,ANDHRA PRADESH,india
Chinnachigullarevu,515631,Sri Sathya Sai,ANDHRA PRADESH,india
Maravapalli Agraharam,515631,Sri Sathya Sai,ANDHRA PRADESH,india
Marrimakulapalle,515631,Sri Sathya Sai,ANDHRA PRADESH,india
Gangivaripalli,515581,Sri Sathya Sai,ANDHRA PRADESH,india
Vepamanipeta,515581,Sri Sathya Sai,ANDHRA PRADESH,india
Balasamudram,515571,Sri Sathya Sai,ANDHRA PRADESH,india
Bonthalapalle,515571,Sri Sathya Sai,ANDHRA PRADESH,india
Pedaballi,515571,Sri Sathya Sai,ANDHRA PRADESH,india
Bussaiahgaripalli,515241,Sri Sathya Sai,ANDHRA PRADESH,india
Thungodu,515241,Sri Sathya Sai,ANDHRA PRADESH,india
Mustikovela,515101,Sri Sathya Sai,ANDHRA PRADESH,india
Nagasamudram,515101,Sri Sathya Sai,ANDHRA PRADESH,india
Puletipalli,515101,Sri Sathya Sai,ANDHRA PRADESH,india
Venkatampalli,515101,Sri Sathya Sai,ANDHRA PRADESH,india
Veerapuram,515341,Sri Sathya Sai,ANDHRA PRADESH,india
Gownivaripalli,515231,Sri Sathya Sai,ANDHRA PRADESH,india
Kammavaripalli,515231,Sri Sathya Sai,ANDHRA PRADESH,india
Hottethimmanahalli,515271,Sri Sathya Sai,ANDHRA PRADESH,india
Tallikera,515271,Sri Sathya Sai,ANDHRA PRADESH,india
Kurubavandlapalli,515164,Sri Sathya Sai,ANDHRA PRADESH,india
Munimadugu,515164,Sri Sathya Sai,ANDHRA PRADESH,india
Venkatagiripalem,515164,Sri Sathya Sai,ANDHRA PRADESH,india
Nidraghatta,515286,Sri Sathya Sai,ANDHRA PRADESH,india
Kotnur,515212,Sri Sathya Sai,ANDHRA PRADESH,india
Malugur,515212,Sri Sathya Sai,ANDHRA PRADESH,india
Manesamudram,515212,Sri Sathya Sai,ANDHRA PRADESH,india
S.Sadlapalli,515211,Sri Sathya Sai,ANDHRA PRADESH,india
Somaghatta,515601,Sri Sathya Sai,ANDHRA PRADESH,india
Cholasamudram,515331,Sri Sathya Sai,ANDHRA PRADESH,india
Demakethapalli,515331,Sri Sathya Sai,ANDHRA PRADESH,india
Zilladakunta,515301,Sri Sathya Sai,ANDHRA PRADESH,india
Hindupur Fort,515202,Sri Sathya Sai,ANDHRA PRADESH,india
Govindapuram,515291,Sri Sathya Sai,ANDHRA PRADESH,india
Hottebetta,515291,Sri Sathya Sai,ANDHRA PRADESH,india
Beechaganipalli,515261,Sri Sathya Sai,ANDHRA PRADESH,india
Honnampalli,515261,Sri Sathya Sai,ANDHRA PRADESH,india
Brahmasamudram,515124,Sri Sathya Sai,ANDHRA PRADESH,india
Chinnamanthur,515124,Sri Sathya Sai,ANDHRA PRADESH,india
Bandlapalli,515110,Sri Sathya Sai,ANDHRA PRADESH,india
Chennarajupalli,515110,Sri Sathya Sai,ANDHRA PRADESH,india
Settipalli,515110,Sri Sathya Sai,ANDHRA PRADESH,india
Karikera,515305,Sri Sathya Sai,ANDHRA PRADESH,india
Gonimekalapalli,515123,Sri Sathya Sai,ANDHRA PRADESH,india
Mulakalacheruvu,515123,Sri Sathya Sai,ANDHRA PRADESH,india
Kaki,515321,Sri Sathya Sai,ANDHRA PRADESH,india
Edulaballapuram,515122,Sri Sathya Sai,ANDHRA PRADESH,india
Gudipalli,515122,Sri Sathya Sai,ANDHRA PRADESH,india
Nadimpalli,515122,Sri Sathya Sai,ANDHRA PRADESH,india
Suddakuntapalli,515122,Sri Sathya Sai,ANDHRA PRADESH,india
Arekallu,518302,KURNOOL,ANDHRA PRADESH,india
Dibbanakallu,518302,KURNOOL,ANDHRA PRADESH,india
Kammarchedu,518302,KURNOOL,ANDHRA PRADESH,india
Madhire,518302,KURNOOL,ANDHRA PRADESH,india
Peddathumbalam,518302,KURNOOL,ANDHRA PRADESH,india
Chigali,518347,KURNOOL,ANDHRA PRADESH,india
Joharapuram,518347,KURNOOL,ANDHRA PRADESH,india
Muthukur,518347,KURNOOL,ANDHRA PRADESH,india
Virupapuram,518347,KURNOOL,ANDHRA PRADESH,india
Bapuram,518348,KURNOOL,ANDHRA PRADESH,india
Bevinahal,518348,KURNOOL,ANDHRA PRADESH,india
Katriki,518333,KURNOOL,ANDHRA PRADESH,india
Harivanam,518308,KURNOOL,ANDHRA PRADESH,india
Dommaladinne,518344,KURNOOL,ANDHRA PRADESH,india
Kuntanahal,518344,KURNOOL,ANDHRA PRADESH,india
Duddi,518313,KURNOOL,ANDHRA PRADESH,india
Jummaladinne,518313,KURNOOL,ANDHRA PRADESH,india
Om Nagar,518313,KURNOOL,ANDHRA PRADESH,india
Kanakaveedu,518343,KURNOOL,ANDHRA PRADESH,india
Machapuram,518343,KURNOOL,ANDHRA PRADESH,india
Chippagiri,518396,KURNOOL,ANDHRA PRADESH,india
Gummanur,518396,KURNOOL,ANDHRA PRADESH,india
Mallikarjunahalli,518396,KURNOOL,ANDHRA PRADESH,india
Nagardona,518396,KURNOOL,ANDHRA PRADESH,india
Ramadurgam,518396,KURNOOL,ANDHRA PRADESH,india
Buruzula,518380,KURNOOL,ANDHRA PRADESH,india
Chandoli,518380,KURNOOL,ANDHRA PRADESH,india
Ratana,518380,KURNOOL,ANDHRA PRADESH,india
Mekadona,518323,KURNOOL,ANDHRA PRADESH,india
Pesalabanda,518323,KURNOOL,ANDHRA PRADESH,india
G.Erragudi,518390,KURNOOL,ANDHRA PRADESH,india
Peravali,518390,KURNOOL,ANDHRA PRADESH,india
Ratsamarri,518349,KURNOOL,ANDHRA PRADESH,india
Daivamdinne,518360,KURNOOL,ANDHRA PRADESH,india
Enigabala,518360,KURNOOL,ANDHRA PRADESH,india
Govt Live Stock Form,518360,KURNOOL,ANDHRA PRADESH,india
Kalugotla,518360,KURNOOL,ANDHRA PRADESH,india
Nallakalva,518422,Nandyal,ANDHRA PRADESH,india
Siddapuram,518422,Nandyal,ANDHRA PRADESH,india
Vadlaramapuram,518422,Nandyal,ANDHRA PRADESH,india
Palukudoddi,518462,KURNOOL,ANDHRA PRADESH,india
Musalayacheruvu,518599,Nandyal,ANDHRA PRADESH,india
Vaddeman,518432,Nandyal,ANDHRA PRADESH,india
Kandikayapalli,518206,Nandyal,ANDHRA PRADESH,india
Kunkanur,518465,KURNOOL,ANDHRA PRADESH,india
Nelatalamarri,518465,KURNOOL,ANDHRA PRADESH,india
Yatakallu,518465,KURNOOL,ANDHRA PRADESH,india
Yelamakur,518465,KURNOOL,ANDHRA PRADESH,india
Bogolu,518222,KURNOOL,ANDHRA PRADESH,india
Dharmavaram,518222,Nandyal,ANDHRA PRADESH,india
Jagadurthi,518222,Nandyal,ANDHRA PRADESH,india
Malkapuram,518222,Nandyal,ANDHRA PRADESH,india
Sudepalli,518222,KURNOOL,ANDHRA PRADESH,india
Udumulapadu,518222,Nandyal,ANDHRA PRADESH,india
